filename,file_uri,file_url,file_type,programming_language,description,access_level,assigned_agents,file_size,tags,is_active,id,created_date,updated_date,created_by_id,created_by,is_sample
"Swarm_Orchestrator_API_Documentation.html","","","documentation","HTML","Interactive API Documentation for the Swarm Orchestrator API, detailing all endpoints, authentication, and implementation guidance.","public","[""Orchestrator-Core""]","","[""api-documentation"",""openapi"",""swagger-ui""]","true","690084c6f2b49e8a27fed318","2025-10-28T08:54:30.776000","2025-10-28T08:54:30.776000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"webhooks_api_routes.py","","","code","Python","API routes for handling PayPal and agent event webhooks.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""api-routes"",""webhooks""]","true","69008107b7e7892d05e54fa0","2025-10-28T08:38:31.478000","2025-10-28T08:38:31.478000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"recovery_api_routes.py","","","code","Python","API routes for logging and managing recovery events and manual interventions.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""api-routes"",""recovery""]","true","69008104b7e7892d05e54f91","2025-10-28T08:38:28.796000","2025-10-28T08:38:28.796000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"payouts_api_routes.py","","","code","Python","API routes for managing Payout batches, including creation, submission, and status updates.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""api-routes"",""payouts""]","true","69008102b7e7892d05e54f82","2025-10-28T08:38:26.231000","2025-10-28T08:38:26.231000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"revenue_api_routes.py","","","code","Python","API routes for ingesting revenue events and managing reconciliation processes.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""api-routes"",""revenue"",""reconciliation""]","true","690080feb7e7892d05e54f5d","2025-10-28T08:38:22.473000","2025-10-28T08:38:22.473000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"agents_api_routes.py","","","code","Python","API routes for managing Agent entities, including registration, status updates, and heartbeats.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""api-routes"",""agents""]","true","690080fbb7e7892d05e54f4d","2025-10-28T08:38:19.539000","2025-10-28T08:38:19.539000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"missions_api_routes.py","","","code","Python","API routes for managing Mission entities, including creation, retrieval, and updates.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""api-routes"",""missions""]","true","690080fab7e7892d05e54f41","2025-10-28T08:38:18.266000","2025-10-28T08:38:18.266000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"predictive_scaler.py","","","code","Python","Predicts future resource needs and suggests scaling actions based on historical data and current metrics.","swarm_internal","[""69007e98f05a570ae5bcc319"",""69007e9bf05a570ae5bcc32c""]","","[""performance-optimization"",""scaling"",""forecasting""]","true","69007ed4f05a570ae5bcc4cd","2025-10-28T08:29:08.752000","2025-10-28T08:29:08.752000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"load_balancer.py","","","code","Python","Distributes tasks among agents based on various strategies like least loaded, round robin, and performance-based.","swarm_internal","[""69007e98f05a570ae5bcc319"",""69007e9bf05a570ae5bcc32c""]","","[""performance-optimization"",""load-balancing""]","true","69007ed0f05a570ae5bcc4a2","2025-10-28T08:29:04.056000","2025-10-28T08:29:04.056000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"recovery_system.py","","","code","Python","Automates recovery from various system failures, including agent failures, task timeouts, and resource exhaustion.","swarm_internal","[""69007e98f05a570ae5bcc319"",""69007e9ff05a570ae5bcc34c""]","","[""recovery"",""fault-tolerance""]","true","69007ecdf05a570ae5bcc486","2025-10-28T08:29:01.374000","2025-10-28T08:29:01.374000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"monitoring_system.py","","","code","Python","Collects system metrics, detects anomalies, and provides real-time insights into the swarm's operation.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""monitoring"",""real-time-metrics""]","true","69007eccf05a570ae5bcc474","2025-10-28T08:29:00.049000","2025-10-28T08:29:00.049000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"resource_manager.py","","","code","Python","Manages and allocates system resources (CPU, memory, storage, network) to tasks and agents.","swarm_internal","[""69007e98f05a570ae5bcc319"",""69007e9bf05a570ae5bcc32c""]","","[""resource-management"",""allocation""]","true","69007ec9f05a570ae5bcc45d","2025-10-28T08:28:57.563000","2025-10-28T08:28:57.563000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"parallel_executor.py","","","code","Python","Enables parallel execution of tasks with dependency management using a thread pool executor.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""execution"",""parallel-processing""]","true","69007ec3f05a570ae5bcc431","2025-10-28T08:28:51.922000","2025-10-28T08:28:51.922000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"execution_engine.py","","","code","Python","Core engine for executing tasks, managing their lifecycle, and handling errors and timeouts.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""execution"",""task-management""]","true","69007ec0f05a570ae5bcc420","2025-10-28T08:28:48.075000","2025-10-28T08:28:48.075000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"health_monitor.py","","","code","Python","Performs comprehensive health checks on agents, including connectivity, performance, and resource usage.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""agent-management"",""health-monitoring""]","true","69007ebcf05a570ae5bcc410","2025-10-28T08:28:44.843000","2025-10-28T08:28:44.843000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"performance_manager.py","","","code","Python","Monitors and records agent performance metrics for tasks, including completion rates, execution speed, and error rates.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""agent-management"",""performance-metrics""]","true","69007ebbf05a570ae5bcc404","2025-10-28T08:28:43.460000","2025-10-28T08:28:43.460000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"agent_registry.py","","","code","Python","Registers and manages agents, their capabilities, performance history, and current load within the swarm.","swarm_internal","[""69007e98f05a570ae5bcc319""]","","[""agent-management"",""registry""]","true","69007ebaf05a570ae5bcc3ed","2025-10-28T08:28:42.261000","2025-10-28T08:28:42.261000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"dependency_resolver.py","","","code","Python","Resolves mission dependencies using topological sorting to determine execution order.","swarm_internal","[""69007e9af05a570ae5bcc325""]","","[""mission-management"",""dependency-resolution""]","true","69007eb7f05a570ae5bcc3dc","2025-10-28T08:28:39.061000","2025-10-28T08:28:39.061000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"mission_priority.py","","","code","Python","Implements dynamic mission priority calculation based on various factors.","swarm_internal","[""69007e98f05a570ae5bcc319"",""69007e9af05a570ae5bcc325""]","","[""mission-management"",""priority-system""]","true","69007eb0f05a570ae5bcc3ae","2025-10-28T08:28:32.848000","2025-10-28T08:28:32.848000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"mission_lifecycle.yaml","","","config","YAML","Defines the lifecycle and states of missions within the Swarm Orchestrator.","swarm_internal","[""69007e98f05a570ae5bcc319"",""69007e9af05a570ae5bcc325""]","","[""mission-management"",""workflow""]","true","69007eabf05a570ae5bcc393","2025-10-28T08:28:27.294000","2025-10-28T08:28:27.294000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"MitigationDashboard.js","","","code","JavaScript","React component for visualizing and managing the Agent Failure Mitigation System within the Swarm Command Center frontend.","swarm_internal","[]","","[""agent-management"",""failure-mitigation"",""frontend"",""react"",""dashboard""]","true","68c9ac304f7823321d83a3cc","2025-09-16T18:28:00.964000","2025-09-16T18:28:00.964000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"agentFailureMitigator.js","","","code","JavaScript","A comprehensive agent failure mitigation script implementing redundancy, monitoring, graceful degradation, and recovery mechanisms for the Swarm Command Center.","swarm_internal","[]","","[""agent-management"",""failure-mitigation"",""backend"",""utils""]","true","68c9ac2f4f7823321d83a3c2","2025-09-16T18:27:59.757000","2025-09-16T18:27:59.757000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"swarm-command-center","","","code","JavaScript","File structure for a swarm command center project, including backend (Vercel serverless functions) and frontend (React application).","swarm_internal","[]","","[""vercel"",""react"",""serverless"",""javascript"",""frontend"",""backend""]","true","68c996e2bb7b6b7b29d71c7c","2025-09-16T16:57:06.041000","2025-09-16T16:57:06.041000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Tool-Factory","","https://github.com/Simple-Efficient/Tool-Factory","code","Python","A code repository from Simple-Efficient.","public","[]","","[""github""]","true","68c99689b972c4fe28ae06a2","2025-09-16T16:55:37.546000","2025-09-16T16:55:37.546000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"awesome-claude-code","","https://github.com/hesreallyhim/awesome-claude-code","code","Python","A collection of awesome Claude code examples.","public","[]","","[""github""]","true","68c99658a404e33c38fd335e","2025-09-16T16:54:48.912000","2025-09-16T16:54:48.912000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"tiktok_api_utils.py","","","code","Python","Python utility for interacting with the TikTok API.","swarm_internal","[]","","[""api_integration"",""tiktok"",""social_media""]","true","68c9928dc6706fe1125fa312","2025-09-16T16:38:37.373000","2025-09-16T16:38:37.373000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"video_thumbnail_optimizer.sh","","","code","Bash","Shell script for optimizing video thumbnails for various platforms.","swarm_internal","[]","","[""video_processing"",""optimization"",""thumbnails""]","true","68c9928cc6706fe1125fa305","2025-09-16T16:38:36.278000","2025-09-16T16:38:36.278000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"trend_analysis_algorithm.py","","","code","Python","Python algorithm for analyzing social media trends to optimize posting times.","swarm_internal","[]","","[""trend_analysis"",""social_media"",""optimization""]","true","68c9928bc6706fe1125fa2fb","2025-09-16T16:38:35.252000","2025-09-16T16:38:35.252000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"short_video_script_generator.py","","","code","Python","Python script for generating engaging short video scripts.","swarm_internal","[]","","[""content_creation"",""scripting"",""video""]","true","68c99289c6706fe1125fa2f1","2025-09-16T16:38:33.025000","2025-09-16T16:38:33.025000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"security-audit.js","","","code","javascript","Custom security module for the enhanced live environment transition script. Performs security audits, compliance checks, and initial environment variable checks.","swarm_internal","[]","","[""security"",""audit"",""compliance"",""live environment""]","true","68c934aea6862f657a19bafa","2025-09-16T09:58:06.306000","2025-09-16T09:58:06.306000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"database.js","","","code","javascript","Custom database module for the enhanced live environment transition script. Connects to MongoDB, and handles basic CRUD operations with improved error handling and indexing.","swarm_internal","[]","","[""database"",""mongodb"",""persistence"",""live environment""]","true","68c934aca6862f657a19baeb","2025-09-16T09:58:04.634000","2025-09-16T09:58:04.634000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"live-environment-transition.js","","","code","javascript","Enhanced Live Environment Transition Script. Facilitates the transition from simulation to live environment with enhanced error handling, security, logging, and persistence.","swarm_internal","[]","","[""live environment"",""transition"",""orchestration"",""security"",""logging"",""persistence"",""error handling"",""vite"",""winston"",""mongodb"",""paypal"",""agentic swarm""]","true","68c934aba6862f657a19bae2","2025-09-16T09:58:03.396000","2025-09-16T09:58:03.396000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"paypal-integration.js","","","code","javascript","PayPal Integration Module with functions to create orders, capture payments, get transaction details, and transfer funds.","swarm_internal","[]","","[]","true","68c931dcb2fe3761a710f6df","2025-09-16T09:46:04.276000","2025-09-16T09:46:04.276000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"financial-swarm-orchestrator.js","","","code","javascript","Agentic Swarm Financial Orchestrator specialized to identify agents capable of financial operations, PayPal integration, and revenue management from CSV data.","swarm_internal","[]","","[]","true","68c931dab2fe3761a710f6dd","2025-09-16T09:46:02.929000","2025-09-16T09:46:02.929000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"paypal_transfer_agent.py","","","code","python","
import paypalrestsdk
from paypalrestsdk import Payment

class PayPalAgent:
    def __init__(self, client_id, client_secret):
        paypalrestsdk.configure({
          ""mode"": ""live"",  # Use ""sandbox"" for testing
          ""client_id"": client_id,
          ""client_secret"": client_secret
        })

    def execute_transfer(self, amount, currency, sender_email, receiver_email):
        payment = Payment({
            ""intent"": ""sale"",
            ""payer"": {""payment_method"": ""paypal""},
            ""transactions"": [{
                ""amount"": {""total"": str(amount), ""currency"": currency},
                ""payee"": {""email"": receiver_email}
            }],
            ""redirect_urls"": {""return_url"": ""https://your-domain.com/return""}
        })
        if payment.create():
            return {""status"": ""success"", ""payment_id"": payment.id}
        else:
            return {""status"": ""error"", ""details"": payment.error}
","swarm_internal","[]","","[]","true","68c864c9a9324db8a55c8b51","2025-09-15T19:11:05.584000","2025-09-15T19:11:05.584000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"autonomous_evolution_protocol.py","","","code","python","Protocol for autonomous agent improvement, capability enhancement, and swarm evolution based on performance data and emerging requirements.","swarm_internal","[]","","[]","true","68c859566f739ef473abcca1","2025-09-15T18:22:14.180000","2025-09-15T18:22:14.180000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"predictive_mission_engine.py","","","code","python","Machine learning engine that predicts future opportunities based on historical patterns and prepares resource allocation in advance.","swarm_internal","[]","","[]","true","68c859536f739ef473abcc78","2025-09-15T18:22:11.709000","2025-09-15T18:22:11.709000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"business_asset_api_config.py","","","code","python","Configuration and core logic for Business Asset API. Provides access to RealWorldCerts courses, Swarm digital products, and monetization opportunities.","swarm_internal","[]","","[]","true","68c858b811a0c85f14a829d8","2025-09-15T18:19:36.259000","2025-09-15T18:19:36.259000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"agent_capability_registry_schema.json","","","config","","JSON schema defining the structure for agent capabilities registry. Enables StrategicSynthesis-Orchestrator to map and optimize agent skills.","swarm_internal","[]","","[]","true","68c858b711a0c85f14a829d7","2025-09-15T18:19:35.040000","2025-09-15T18:19:35.040000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"practice tests","","https://drive.google.com/file/d/1S4XT1tqty49grkZLrIg6pjdHOhZcMmfg/view?usp=drive_link","data","","practice tests","swarm_internal","[]","","[]","true","68c83ffe506d61cec568b774","2025-09-15T16:34:06.446000","2025-09-15T16:34:06.446000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"con-ra-d25.vercel.app","","https://con-ra-d25.vercel.app/","other","","Vercel deployment, migrated from base44.","public","[]","","[]","true","68c66e1b57d2027f2efa1af4","2025-09-14T07:26:19.371000","2025-09-14T07:26:19.371000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"ConRaD25.git","","https://github.com/CoNrAd2525/ConRaD25.git","code","typescript","Command Center repository","public","[]","","[]","true","68c66d7ab13eb94943f2c8ba","2025-09-14T07:23:38.397000","2025-09-14T07:28:45.389000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"paypal_agentic_toolkit_integration_guide","","https://github.com/paypal/agent-toolkit/","documentation","","Leverage PayPal’s developer tools (e.g., MCP servers, Agent Toolkit) to integrate swarm workflows with PayPal’s APIs for: Order management, invoice generation, and subscription handling","public","[]","","[""paypal"",""agentic toolkit"",""order management"",""invoice generation"",""subscription handling"",""API integration""]","true","68c3d6013cbff0188f235e4c","2025-09-12T08:12:49.503000","2025-09-12T08:12:49.503000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Request for Assistance with two Crypto Scam Incidents","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d72","2025-09-09T15:38:54.152000","2025-09-09T15:38:54.152000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Inquiry Regarding Pro Bono Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d71","2025-09-09T15:38:54.144000","2025-09-09T15:38:54.144000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Re: Inquiry Regarding Pro Bono Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d70","2025-09-09T15:38:54.127000","2025-09-09T15:38:54.127000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Fwd: Inquiry Regarding Pro Bono Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d6f","2025-09-09T15:38:54.122000","2025-09-09T15:38:54.122000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"19329be95c57aa4e","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d6e","2025-09-09T15:38:54.108000","2025-09-09T15:38:54.108000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Inquiry Regarding  Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d6d","2025-09-09T15:38:54.099000","2025-09-09T15:38:54.099000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Inquiry Regarding Pro Bono Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d6c","2025-09-09T15:38:54.086000","2025-09-09T15:38:54.086000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Fwd:","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d69","2025-09-09T15:38:54.074000","2025-09-09T15:38:54.074000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Fwd:","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d68","2025-09-09T15:38:54.036000","2025-09-09T15:38:54.036000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Fwd:","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d67","2025-09-09T15:38:54.029000","2025-09-09T15:38:54.029000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d66","2025-09-09T15:38:54.023000","2025-09-09T15:38:54.023000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Re: Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0e45485b6739e39d65","2025-09-09T15:38:54.015000","2025-09-09T15:38:54.015000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d64","2025-09-09T15:38:53.995000","2025-09-09T15:38:53.995000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Re: Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d63","2025-09-09T15:38:53.988000","2025-09-09T15:38:53.988000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Fwd: Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d62","2025-09-09T15:38:53.981000","2025-09-09T15:38:53.981000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d61","2025-09-09T15:38:53.975000","2025-09-09T15:38:53.975000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d60","2025-09-09T15:38:53.969000","2025-09-09T15:38:53.969000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d5f","2025-09-09T15:38:53.959000","2025-09-09T15:38:53.959000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d5e","2025-09-09T15:38:53.953000","2025-09-09T15:38:53.953000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d5d","2025-09-09T15:38:53.947000","2025-09-09T15:38:53.947000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Re: Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d5c","2025-09-09T15:38:53.942000","2025-09-09T15:38:53.942000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d5b","2025-09-09T15:38:53.936000","2025-09-09T15:38:53.936000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d5a","2025-09-09T15:38:53.931000","2025-09-09T15:38:53.931000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d59","2025-09-09T15:38:53.925000","2025-09-09T15:38:53.925000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d58","2025-09-09T15:38:53.918000","2025-09-09T15:38:53.918000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d57","2025-09-09T15:38:53.911000","2025-09-09T15:38:53.911000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d56","2025-09-09T15:38:53.904000","2025-09-09T15:38:53.904000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d55","2025-09-09T15:38:53.887000","2025-09-09T15:38:53.887000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d54","2025-09-09T15:38:53.870000","2025-09-09T15:38:53.870000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d53","2025-09-09T15:38:53.864000","2025-09-09T15:38:53.864000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d52","2025-09-09T15:38:53.856000","2025-09-09T15:38:53.856000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d51","2025-09-09T15:38:53.842000","2025-09-09T15:38:53.842000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Re: [## 226970 ##] Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d50","2025-09-09T15:38:53.818000","2025-09-09T15:38:53.818000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Re: [## 226970 ##] Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d4f","2025-09-09T15:38:53.812000","2025-09-09T15:38:53.813000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d4e","2025-09-09T15:38:53.808000","2025-09-09T15:38:53.808000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d4d","2025-09-09T15:38:53.803000","2025-09-09T15:38:53.803000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d4c","2025-09-09T15:38:53.784000","2025-09-09T15:38:53.784000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d4b","2025-09-09T15:38:53.778000","2025-09-09T15:38:53.778000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d4a","2025-09-09T15:38:53.772000","2025-09-09T15:38:53.772000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Re: [## 239556 ##] Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d49","2025-09-09T15:38:53.765000","2025-09-09T15:38:53.765000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d48","2025-09-09T15:38:53.752000","2025-09-09T15:38:53.752000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d47","2025-09-09T15:38:53.723000","2025-09-09T15:38:53.723000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Digital Asset Recovery Assistance","","","documentation","","","swarm_internal","[]","","[]","true","68c04a0d45485b6739e39d46","2025-09-09T15:38:53.701000","2025-09-09T15:38:53.701000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"CCC_EN_20230409_435c761c97e2_Younes Tsouli.pdf","","","data","","CYBERCRIME COMPLAINTTM","swarm_internal","[]","368600","[]","true","68c047b5276c45ff6a6ef441","2025-09-09T15:28:53.512000","2025-09-09T15:28:53.512000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Complaint has been submitted (1).eml","","","data","","complaint","swarm_internal","[]","8192","[]","true","68c047b3276c45ff6a6ef41a","2025-09-09T15:28:51.086000","2025-09-09T15:28:51.086000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"fcda7fba5a9a5c545e9a56de0f98f0730f106347ea4716b5457a35d17bb541ad_en_usd.pdf","","","data","","complaint","swarm_internal","[]","70700","[]","true","68c047ad276c45ff6a6ef3e9","2025-09-09T15:28:45.528000","2025-09-09T15:28:45.528000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"Reply from CA Attorney General; PIU #1491221","","","data","","Reply from CA Attorney General; PIU #1491221","swarm_internal","[]","99328","[]","true","68c047ab276c45ff6a6ef3d2","2025-09-09T15:28:43.479000","2025-09-09T15:28:43.479000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
"common issues to solve","","","documentation","","Troubleshooting common issues, including a Bash script for keyboard input fix.","swarm_internal","[]","819.2","[]","true","68c046049cf56f35a9d6fd3a","2025-09-09T15:21:40.983000","2025-09-09T15:21:40.983000","6888ac155ebf84dd9855ea99","younesdgc@gmail.com","false"
