courseId,title,is_practice_test_course,quizId,type,quiz_title,quiz_date_created,quiz_isPublished,questionId,question_type,prompt,correctResponse,question_date_created
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6341874,simple-quiz,Techniques Avancées de Piratage Éthique,2024-04-29,Yes,80977760,multiple-choice,"{""question"":""<p>Quel est l'objectif de l'utilisation d'un environnement sandbox dans le contexte du piratage \u00e9thique ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Restreindre les droits de l'administrateur syst\u00e8me</p>"",""<p>Augmenter la puissance de traitement disponible</p>"",""<p>Tester et analyser en toute s\u00e9curit\u00e9 des codes malveillants</p>"",""<p>Cr\u00e9er une sauvegarde du syst\u00e8me</p>""]}","[""c""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6341874,simple-quiz,Techniques Avancées de Piratage Éthique,2024-04-29,Yes,80977366,multiple-choice,"{""question"":""<p>Vrai ou Faux : L'injection SQL est une technique qui peut \u00eatre utilis\u00e9e pour ex\u00e9cuter du code SQL arbitraire sur un serveur de base de donn\u00e9es.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Vrai</p>"",""<p>Faux</p>""]}","[""a""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6341874,simple-quiz,Techniques Avancées de Piratage Éthique,2024-04-29,Yes,80977318,multiple-choice,"{""question"":""<p>Lequel des suivants est un outil utilis\u00e9 pour le craquage de mot de passe avanc\u00e9 ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Wireshark</p>"",""<p>John the Ripper</p>"",""<p>Nessus</p>"",""<p>Snort</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6341874,simple-quiz,Techniques Avancées de Piratage Éthique,2024-04-29,Yes,80977642,multiple-choice,"{""question"":""<p>Vrai ou Faux : L'objectif principal d'un rootkit est d'obtenir un acc\u00e8s non autoris\u00e9 \u00e0 un ordinateur et de dissimuler sa pr\u00e9sence aux utilisateurs et aux outils de s\u00e9curit\u00e9.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Vrai</p>"",""<p>Faux</p>""]}","[""a""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6341874,simple-quiz,Techniques Avancées de Piratage Éthique,2024-04-29,Yes,80977386,multiple-choice,"{""question"":""<p>S\u00e9lectionnez toutes les r\u00e9ponses applicables : Lesquelles des suivantes sont des techniques d'\u00e9vasion utilis\u00e9es dans le piratage \u00e9thique ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""","""",""""],""answers"":[""<p>Utilisation de charges utiles crypt\u00e9es</p>"",""<p>Code polymorphe</p>"",""<p>Phishing</p>"",""<p>Ing\u00e9nierie sociale</p>"",""<p>A et B</p>""]}","[""e""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6341874,simple-quiz,Techniques Avancées de Piratage Éthique,2024-04-29,Yes,80977772,multiple-choice,"{""question"":""<p>Quel protocole est commun\u00e9ment cibl\u00e9 lors d'une attaque de l'homme du milieu (MitM) ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>SNMP</p>"",""<p>SMTP</p>"",""<p>HTTP</p>"",""<p>FTP</p>""]}","[""c""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977196,multiple-choice,"{""question"":""<p>Vrai ou Faux : Le logiciel antivirus suffit \u00e0 garantir votre s\u00e9curit\u00e9 compl\u00e8te en ligne.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Vrai</p>"",""<p>Faux</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977206,multiple-choice,"{""question"":""<p>\u00c0 quoi sert un pare-feu dans un r\u00e9seau ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Surveiller le trafic r\u00e9seau</p>"",""<p>Bloquer l'acc\u00e8s non autoris\u00e9 tout en permettant la communication vers l'ext\u00e9rieur</p>"",""<p>Augmenter la vitesse des connexions r\u00e9seau</p>"",""<p>A et B</p>""]}","[""d""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977190,multiple-choice,"{""question"":""<p>Que d\u00e9signe le terme 'phishing' en cybers\u00e9curit\u00e9 ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Une m\u00e9thode utilis\u00e9e pour p\u00eacher</p>"",""<p>Une attaque qui envoie des courriels d'une source bien connue pour obtenir des informations sensibles</p>"",""<p>Une technique pour s\u00e9curiser les r\u00e9seaux</p>"",""<p>Scanner et supprimer les virus d'un ordinateur</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977226,multiple-choice,"{""question"":""<p>Identifiez quelle pratique n'est PAS une m\u00e9thode de protection de votre s\u00e9curit\u00e9 en ligne.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Utiliser des mots de passe forts et complexes</p>"",""<p>Cliquer sur des liens dans des courriels non sollicit\u00e9s</p>"",""<p>Mettre r\u00e9guli\u00e8rement \u00e0 jour les logiciels</p>"",""<p>Activer l'authentification \u00e0 deux facteurs</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977272,multiple-choice,"{""question"":""<p>Quelle action devrait \u00eatre \u00e9vit\u00e9e pour maintenir la cybers\u00e9curit\u00e9 ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Changer r\u00e9guli\u00e8rement de mots de passe</p>"",""<p>T\u00e9l\u00e9charger des pi\u00e8ces jointes provenant d'exp\u00e9diteurs inconnus</p>"",""<p>Installer des mises \u00e0 jour de s\u00e9curit\u00e9</p>"",""<p>Utiliser un logiciel antivirus</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977266,multiple-choice,"{""question"":""<p>Quel est l'objectif principal de l'authentification \u00e0 deux facteurs (2FA) ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Doubler la vitesse du r\u00e9seau</p>"",""<p>Ajouter une couche de s\u00e9curit\u00e9 suppl\u00e9mentaire en n\u00e9cessitant deux formes de v\u00e9rification</p>"",""<p>Sauvegarder automatiquement les donn\u00e9es</p>"",""<p>D\u00e9tecter et supprimer les logiciels espions</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977236,multiple-choice,"{""question"":""<p>Question de sc\u00e9nario : Si vous recevez un courriel qui semble provenir de votre banque demandant votre mot de passe de compte, que devriez-vous faire ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""","""",""""],""answers"":[""<p>R\u00e9pondre avec votre mot de passe</p>"",""<p>Ignorer le courriel</p>"",""<p>Signaler le courriel comme \u00e9tant du phishing</p>"",""<p>Appeler votre banque pour v\u00e9rifier si la demande est l\u00e9gitime</p>"",""<p>C et D</p>""]}","[""e""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977242,multiple-choice,"{""question"":""<p>Vrai ou Faux : Chiffrer les donn\u00e9es les rend illisibles pour les utilisateurs non autoris\u00e9s.</p>"",""relatedLectureIds"":"""",""feedbacks"":["""",""""],""answers"":[""<p>Vrai</p>"",""<p>Faux</p>""]}","[""a""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340034,simple-quiz,Évaluez vos connaissances sur les bases de la cybersécurité,2024-04-27,Yes,80977262,multiple-choice,"{""question"":""<p>Lequel des suivants n'est PAS une caract\u00e9ristique d'un r\u00e9seau s\u00e9curis\u00e9 ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Connexions Wi-Fi non s\u00e9curis\u00e9es</p>"",""<p>Transmission de donn\u00e9es chiffr\u00e9e</p>"",""<p>Utilisation de VPN</p>"",""<p>Audits de s\u00e9curit\u00e9 r\u00e9guliers</p>""]}","[""a""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340030,simple-quiz,Quiz d'analyse de cas de piratage éthique,2024-04-27,Yes,80977160,multiple-choice,"{""question"":""<p>Une \u00e9tude de cas a r\u00e9v\u00e9l\u00e9 qu'un attaquant a acc\u00e9d\u00e9 aux donn\u00e9es confidentielles d'une entreprise via un r\u00e9seau Wi-Fi non s\u00e9curis\u00e9 dans un caf\u00e9 fr\u00e9quent\u00e9 par les employ\u00e9s de l'entreprise. Quelles mesures pr\u00e9ventives l'entreprise devrait-elle mettre en \u0153uvre ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Interdire l'utilisation du Wi-Fi public pour les activit\u00e9s li\u00e9es au travail.</p>"",""<p>Exiger l'utilisation de VPN lors de l'acc\u00e8s aux donn\u00e9es de l'entreprise \u00e0 distance.</p>"",""<p>R\u00e9aliser des audits de s\u00e9curit\u00e9 al\u00e9atoires des appareils des employ\u00e9s.</p>"",""<p>Imposer l'utilisation de l'authentification \u00e0 deux facteurs pour acc\u00e9der aux donn\u00e9es sensibles.</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340030,simple-quiz,Quiz d'analyse de cas de piratage éthique,2024-04-27,Yes,80977152,multiple-choice,"{""question"":""<p>Une entreprise a subi une violation de donn\u00e9es dans laquelle des donn\u00e9es clients sensibles ont \u00e9t\u00e9 divulgu\u00e9es. Apr\u00e8s enqu\u00eate, il a \u00e9t\u00e9 constat\u00e9 que la violation \u00e9tait due \u00e0 une menace interne. Quelle mesure de s\u00e9curit\u00e9 pourrait le mieux att\u00e9nuer ce risque \u00e0 l'avenir ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Mise en \u0153uvre du chiffrement de bout en bout sur toutes les transmissions de donn\u00e9es.</p>"",""<p>Am\u00e9lioration de la surveillance des points d'acc\u00e8s physiques.</p>"",""<p>Application du principe du moindre privil\u00e8ge \u00e0 tous les acc\u00e8s syst\u00e8me.</p>"",""<p>Mise \u00e0 jour r\u00e9guli\u00e8re des logiciels anti-malware</p>""]}","[""c""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340030,simple-quiz,Quiz d'analyse de cas de piratage éthique,2024-04-27,Yes,80977156,multiple-choice,"{""question"":""<p>Un pirate \u00e9thique a \u00e9t\u00e9 engag\u00e9 pour effectuer des tests de p\u00e9n\u00e9tration sur le r\u00e9seau d'une entreprise. Le pirate a r\u00e9ussi \u00e0 contourner le pare-feu r\u00e9seau en utilisant une faille connue \u00e0 laquelle le pare-feu \u00e9tait susceptible. Quelle devrait \u00eatre la prochaine \u00e9tape de l'entreprise pour aborder cette faille de s\u00e9curit\u00e9 ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Remplacer le pare-feu par un mod\u00e8le plus r\u00e9cent.</p>"",""<p>Mettre \u00e0 jour le firmware du pare-feu \u00e0 la version la plus r\u00e9cente.</p>"",""<p>Isoler le pare-feu du reste du r\u00e9seau.</p>"",""<p>R\u00e9aliser un audit r\u00e9seau pour trouver des vuln\u00e9rabilit\u00e9s suppl\u00e9mentaires.</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340030,simple-quiz,Quiz d'analyse de cas de piratage éthique,2024-04-27,Yes,80977162,multiple-choice,"{""question"":""<p>Une \u00e9quipe de piratage \u00e9thique a utilis\u00e9 une exploitation de jour z\u00e9ro dans un syst\u00e8me d'exploitation populaire pour obtenir un acc\u00e8s non autoris\u00e9 lors d'une attaque simul\u00e9e. Laquelle des actions suivantes serait une mesure corrective efficace \u00e0 long terme ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Sauvegarde r\u00e9guli\u00e8re de toutes les donn\u00e9es critiques.</p>"",""<p>Rejoindre une plateforme de partage de renseignements sur les menaces.</p>"",""<p>Engager des tests de p\u00e9n\u00e9tration plus fr\u00e9quents.</p>"",""<p>Faire pression sur les fournisseurs de logiciels pour des mises \u00e0 jour plus rapides.</p>""]}","[""c""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340030,simple-quiz,Quiz d'analyse de cas de piratage éthique,2024-04-27,Yes,80977120,multiple-choice,"{""question"":""<p>Vous analysez un cas o\u00f9 un pirate a obtenu un acc\u00e8s non autoris\u00e9 au serveur d'une entreprise en exploitant une vuln\u00e9rabilit\u00e9 d'injection SQL. Laquelle des actions suivantes aurait le plus probablement emp\u00each\u00e9 cette attaque ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Mise \u00e0 jour r\u00e9guli\u00e8re des r\u00e8gles du pare-feu.</p>"",""<p>R\u00e9alisation d'une validation approfondie des entr\u00e9es pour toutes les entr\u00e9es utilisateur.</p>"",""<p>Mise en \u0153uvre de politiques de mots de passe plus strictes.</p>"",""<p>Chiffrement des donn\u00e9es sensibles stock\u00e9es sur le serveur.</p>""]}","[""b""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340030,simple-quiz,Quiz d'analyse de cas de piratage éthique,2024-04-27,Yes,80977144,multiple-choice,"{""question"":""<p>Lors d'un audit de s\u00e9curit\u00e9, un scanner de vuln\u00e9rabilit\u00e9 trouve une vuln\u00e9rabilit\u00e9 non corrig\u00e9e dans le logiciel fonctionnant sur l'un des serveurs critiques de l'entreprise. Quelle est l'action la plus imm\u00e9diate \u00e0 prendre ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>D\u00e9connecter le serveur du r\u00e9seau.</p>"",""<p>Informer le fournisseur de logiciels.</p>"",""<p>Appliquer le correctif disponible.</p>"",""<p>Surveiller le trafic r\u00e9seau pour d\u00e9tecter toute activit\u00e9 inhabituelle.</p>""]}","[""c""]",2024-04-29
5945952,Maîtrise du piratage éthique et de l'intégration de l'IA,0,6340030,simple-quiz,Quiz d'analyse de cas de piratage éthique,2024-04-27,Yes,80977134,multiple-choice,"{""question"":""<p>Dans un sc\u00e9nario d'attaque de phishing, un attaquant envoie des emails frauduleux pr\u00e9tendant provenir d'une source r\u00e9put\u00e9e pour voler des informations sensibles. Quelle technique aurait pu \u00eatre utilis\u00e9e pour r\u00e9duire le risque que les employ\u00e9s soient victimes d'une telle attaque ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>R\u00e9alisation de formations r\u00e9guli\u00e8res sur la s\u00e9curit\u00e9.</p>"",""<p>Augmentation de la complexit\u00e9 des mots de passe r\u00e9seau.</p>"",""<p>Installation de logiciels antivirus sur tous les ordinateurs des employ\u00e9s.</p>"",""<p>Restriction de l'acc\u00e8s physique \u00e0 la salle des serveurs.</p>""]}","[""a""]",2024-04-29
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83097058,multiple-choice,"{""question"":""<p>Laquelle des strat\u00e9gies suivantes est recommand\u00e9e pour g\u00e9rer l'hypersensibilit\u00e9 ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>\u00c9viter toute nouvelle exp\u00e9rience</p>"",""<p>S'engager dans la d\u00e9sensibilisation syst\u00e9matique</p>"",""<p>Se concentrer sur les r\u00e9sultats n\u00e9gatifs</p>"",""<p>Supprimer les r\u00e9ponses \u00e9motionnelles</p>""]}","[""b""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83096916,multiple-choice,"{""question"":""<p>Quel est le principal avantage de pratiquer la pleine conscience pour les personnes hypersensibles ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Cela aide \u00e0 \u00e9viter compl\u00e8tement les situations stressantes</p>"",""<p>Cela am\u00e9liore la vitesse de traitement sensoriel</p>"",""<p>Cela favorise une meilleure r\u00e9ponse aux stimuli sensoriels gr\u00e2ce \u00e0 une conscience accrue</p>"",""<p>Cela \u00e9limine le besoin d'interactions sociales</p>""]}","[""c""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83097440,multiple-choice,"{""question"":""<p>Comment les individus hypersensibles peuvent-ils tirer parti de leur trait dans les environnements professionnels ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>En cachant compl\u00e8tement leur sensibilit\u00e9</p>"",""<p>En utilisant leur empathie accrue pour am\u00e9liorer la dynamique de l'\u00e9quipe</p>"",""<p>En \u00e9vitant le travail d'\u00e9quipe</p>"",""<p>Aucune des r\u00e9ponses ci-dessus</p>""]}","[""b""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83096744,multiple-choice,"{""question"":""<p>Quelle th\u00e9orie psychologique se concentre sur l'importance des exp\u00e9riences d'enfance et des motivations inconscientes ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Th\u00e9orie Cognitivo-Comportementale</p>"",""<p>Th\u00e9orie Psychodynamique</p>"",""<p>B\u00e9haviorisme</p>"",""<p>Psychologie Positive</p>""]}","[""b""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83096736,multiple-choice,"{""question"":""<p>Qu'est-ce que l'hypersensibilit\u00e9 ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Un trouble psychologique extr\u00eame marqu\u00e9 par la psychose</p>"",""<p>Une sensibilit\u00e9 accrue aux stimuli environnementaux, tels que les sons et les lumi\u00e8res</p>"",""<p>Un type de trait de personnalit\u00e9 caract\u00e9ris\u00e9 par l'extraversion</p>"",""<p>Aucune des r\u00e9ponses ci-dessus</p>""]}","[""b""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83097020,multiple-choice,"{""question"":""<p>Le B\u00e9haviorisme de B.F. Skinner met l'accent sur le r\u00f4le :</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Des motivations inconscientes</p>"",""<p>Des processus de pens\u00e9e internes</p>"",""<p>Des effets environnementaux sur le comportement observable</p>"",""<p>Des pr\u00e9dispositions g\u00e9n\u00e9tiques</p>""]}","[""c""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83096944,multiple-choice,"{""question"":""<p>La Th\u00e9rapie Cognitivo-Comportementale (TCC) est particuli\u00e8rement utile pour les personnes hypersensibles car :</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Elle d\u00e9courage toute forme d'expression \u00e9motionnelle</p>"",""<p>Elle se concentre uniquement sur les exp\u00e9riences d'enfance</p>"",""<p>Elle aide les individus \u00e0 reformuler les pens\u00e9es n\u00e9gatives sur leur sensibilit\u00e9</p>"",""<p>Elle utilise des m\u00e9dicaments pour traiter l'hypersensibilit\u00e9</p>""]}","[""c""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83096940,multiple-choice,"{""question"":""<p>Lequel des \u00e9l\u00e9ments suivants n'est PAS une composante de l'Intelligence \u00c9motionnelle ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Conscience de soi</p>"",""<p>Gestion de soi</p>"",""<p>Reframing cognitif</p>"",""<p>Gestion des relations</p>""]}","[""c""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83097016,multiple-choice,"{""question"":""<p>Quelle strat\u00e9gie est efficace pour g\u00e9rer des \u00e9motions accablantes lors d'interactions sociales ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>\u00c9viter toutes les interactions sociales</p>"",""<p>Pratiquer des exercices de respiration profonde</p>"",""<p>Ignorer vos \u00e9motions</p>"",""<p>Augmenter les stimuli sensoriels</p>""]}","[""b""]",2024-06-02
6001160,Exploiter l'hypersensibilité,0,6387560,simple-quiz,Comprendre et Gérer l'Hypersensibilité,2024-05-31,Yes,83097018,multiple-choice,"{""question"":""<p>Que signifie SMART dans les objectifs SMART ?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Sp\u00e9cifique, Mesurable, Atteignable, Pertinent, Temporel</p>"",""<p>Simple, Mesurable, Attainable, Pertinent, Temporel</p>"",""<p>Sp\u00e9cifique, M\u00e9diocre, Arbitraire, Al\u00e9atoire, Temporel</p>"",""<p>Aucune des r\u00e9ponses ci-dessus</p>""]}","[""a""]",2024-06-02
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567986,multiple-choice,"{""question"":""<p>Bir sald\u0131rgan\u0131n, hedef sistemdeki t\u00fcm log dosyalar\u0131n\u0131 silmesi, hangi t\u00fcr bir sald\u0131r\u0131 sonras\u0131 takti\u011fe \u00f6rnektir?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Bilgi Toplama</p>"",""<p>Kal\u0131c\u0131l\u0131k Sa\u011flama</p>"",""<p>\u0130zleri Temizleme</p>"",""<p>Yana Hareket Etme</p>""]}","[""c""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567684,multiple-choice,"{""question"":""<p>Bir sistemde ba\u015far\u0131l\u0131 bir \u015fekilde istismar ger\u00e7ekle\u015ftirdikten sonra, a\u015fa\u011f\u0131daki hangi ara\u00e7, hedef sistem \u00fczerinde kal\u0131c\u0131l\u0131k sa\u011flamak i\u00e7in kullan\u0131labilir?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Nmap</p>"",""<p>Metasploit</p>"",""<p>Wireshark</p>"",""<p>Aircrack-ng</p>""]}","[""b""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567692,multiple-choice,"{""question"":""<p>Bir sald\u0131rgan\u0131n, bir sistemdeki i\u015flemleri gizlemek i\u00e7in kulland\u0131\u011f\u0131 y\u00f6ntemlerden biri olan 'Rootkit' kullan\u0131m\u0131, hangi a\u015famada ger\u00e7ekle\u015ftirilir?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Bilgi Toplama</p>"",""<p>Eri\u015fim Kazanma</p>"",""<p>\u0130stismar Sonras\u0131</p>"",""<p>Raporlama</p>""]}","[""c""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567706,multiple-choice,"{""question"":""<p>Bir sald\u0131rgan\u0131n, hedef sistemde y\u00f6netici ayr\u0131cal\u0131klar\u0131n\u0131 elde etme s\u00fcreci hangi ad\u0131mla adland\u0131r\u0131l\u0131r?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Ayak \u0130zleme</p>"",""<p>Kimlik Bilgilerini Toplama</p>"",""<p>Yana Hareket Etme</p>"",""<p>Ayr\u0131cal\u0131k Y\u00fckseltme</p>""]}","[""d""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567978,multiple-choice,"{""question"":""<p>Bir g\u00fcvenlik uzman\u0131, sistem \u00fczerinde tespit edilemeyen k\u00f6t\u00fc ama\u00e7l\u0131 yaz\u0131l\u0131mlar\u0131 bulmak i\u00e7in hangi y\u00f6ntemi kullanmal\u0131d\u0131r?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Statik Analiz</p>"",""<p>Dinamik Analiz</p>"",""<p>Kod \u0130nceleme</p>"",""<p>Dosya B\u00fct\u00fcnl\u00fc\u011f\u00fc Kontrol\u00fc</p>""]}","[""b""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567968,multiple-choice,"{""question"":""<p>Bir sald\u0131rgan\u0131n izini kaybettirmek i\u00e7in en etkili y\u00f6ntemlerden biri olan 'T\u00fcnelleme' a\u015fa\u011f\u0131daki hangi durumlarda kullan\u0131l\u0131r?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Bilgi Toplama</p>"",""<p>Eri\u015fim Kazanma</p>"",""<p>\u0130stismar Sonras\u0131</p>"",""<p>Raporlama</p>""]}","[""c""]",2024-06-10
6009740,Etik hacking ve yapay zeka entegrasyonunda ustalaşma,0,6393478,simple-quiz,Advanced Ethical Hacking Techniques,2024-06-06,Yes,83567714,multiple-choice,"{""question"":""<p>Bir sistemde kal\u0131c\u0131l\u0131k sa\u011flamak ve iz b\u0131rakmamak i\u00e7in kullan\u0131lan y\u00f6ntemlerden biri olan 'Steganografi', hangi a\u015famada kullan\u0131l\u0131r?</p>"",""relatedLectureIds"":"""",""feedbacks"":["""","""","""",""""],""answers"":[""<p>Bilgi Toplama</p>"",""<p>Eri\u015fim Kazanma</p>"",""<p>\u0130stismar Sonras\u0131</p>"",""<p>Raporlama</p>""]}","[""c""]",2024-06-10
